m,n,R,s,seed,ker_dim,s_val,decomp_error,w
4,46,110,0,0,0,0.004081749014727382,,
2,112,111,0,0,0,1.0182878254783347e-05,,
3,65,111,0,0,0,0.0007940538695554074,,
7,25,111,0,0,0,0.0038190838587783362,,
5,36,111,0,0,0,0.0034829930844842345,,
2,113,112,0,0,0,4.287731116224867e-06,,
3,66,112,0,0,0,0.003241049423450641,,
2,114,113,0,0,0,1.1417502914823961e-05,,
8,22,113,0,0,0,0.0011478479467324227,,
4,47,113,0,0,0,0.0016750879732890522,,
6,30,113,0,0,0,0.003967870046538066,,
2,115,114,0,0,0,4.9543591128555756e-05,,
11,16,114,0,0,0,0.0018619354010011298,,
3,67,114,0,0,0,0.0025264092324909977,,
5,37,114,0,0,0,0.004315480513644963,,
2,116,115,0,0,0,2.4087979402056314e-05,,
4,48,115,0,0,0,0.0036665643024784205,,
7,26,116,0,0,0,0.0019343503158976687,,
3,68,116,0,0,0,0.0013309008294934363,,
9,20,116,0,0,0,0.0023882509574440183,,
10,18,116,0,0,0,0.004209711271490208,,
12,15,117,0,0,0,0.0015020401126621611,,
6,31,117,0,0,0,0.002859473885584825,,
5,38,118,0,0,0,0.0005534084331259394,,
3,69,118,0,0,0,0.0005839237508383042,,
4,49,118,0,0,0,0.0009703869818222972,,
8,23,118,0,0,0,0.0027130359864769105,,
13,14,118,0,0,0,0.003515944909827495,,
3,70,119,0,0,0,0.0025147358543421627,,
4,50,120,0,0,0,0.002883469262801872,,
7,27,120,0,0,0,0.004202247685621362,,
5,39,121,0,0,0,0.00123945924119122,,
6,32,121,0,0,0,0.002246080897581823,,
3,71,121,0,0,0,0.0017832471179754041,,
11,17,121,0,0,0,0.0041903861202568565,,
9,21,122,0,0,0,0.0023876437834191504,,
4,51,123,0,0,0,0.000712521494321642,,
3,72,123,0,0,0,0.0011956981307023173,,
10,19,123,0,0,0,0.0028527880894547776,,
8,24,123,0,0,0,0.0038855501998494115,,
5,40,124,0,0,0,0.0017891271313905221,,
3,73,125,0,0,0,0.00035415069422637985,,
6,33,125,0,0,0,0.0016546160459989055,,
12,16,125,0,0,0,0.0018022672213556983,,
7,28,125,0,0,0,0.0022533528346694374,,
4,52,125,0,0,0,0.002534567261329517,,
3,74,126,0,0,0,0.002242941791455518,,
13,15,127,0,0,0,0.002426762974974206,,
5,41,127,0,0,0,0.0022753939021790638,,
4,53,128,0,0,0,0.00041936902514774896,,
14,14,128,0,0,0,0.0010692979091157383,,
9,22,128,0,0,0,0.0023446079052389292,,
3,75,128,0,0,0,0.0017572727976335283,,
8,25,129,0,0,0,0.0007070479133838546,,
6,34,129,0,0,0,0.0009543745570701558,,
11,18,129,0,0,0,0.0009737799512708848,,
7,29,130,0,0,0,0.00048795445795727364,,
10,20,130,0,0,0,0.0013448108084172922,,
3,76,130,0,0,0,0.0008182824443772631,,
4,54,130,0,0,0,0.0018785744469585976,,
5,42,130,0,0,0,0.0027384391378480074,,
3,77,132,0,0,0,2.520945616696092e-06,,
4,55,132,0,0,0,0.0033861808518131408,,
6,35,133,0,0,0,0.00041711015504931247,,
12,17,133,0,0,0,0.0023383761019884334,,
5,43,133,0,0,0,0.0035183999158723404,,
8,26,134,0,0,0,0.0018205295333026928,,
9,23,134,0,0,0,0.0022102361872801215,,
7,30,134,0,0,0,0.002635502521685606,,
4,56,135,0,0,0,0.001674277229517241,,
13,16,136,0,0,0,0.0016797212199322954,,
11,19,136,0,0,0,0.002965275528690085,,
10,21,136,0,0,0,0.004018413456259046,,
6,36,136,0,0,0,0.003688579529639525,,
5,44,137,0,0,0,0.00019578483476667962,,
14,15,137,0,0,0,0.0032407998628167546,,
4,57,137,0,0,0,0.003154219745110646,,
7,31,139,0,0,0,0.0010256567423838924,,
8,27,139,0,0,0,0.002805011222175965,,
5,45,140,0,0,0,0.0009327474239031887,,
4,58,140,0,0,0,0.0012675813957880066,,
9,24,140,0,0,0,0.002124734000441439,,
6,37,140,0,0,0,0.0034464319794827846,,
