m,n,R,s,seed,ker_dim,s_val,decomp_error,w
2,32,31,28,0,28,0.00013568106172896085,5.975819677594755e-11,3.3306690738754696e-16
2,32,31,29,0,29,2.148485629621446e-05,6.200048456211451e-10,3.3306690738754696e-16
2,32,31,30,0,30,1.6760835085622206e-05,8.461474394435828e-11,3.3306690738754696e-16
2,32,31,31,0,31,0.00013314019713419456,6.26512316143308e-12,3.3306690738754696e-16
2,32,32,32,0,32,1.8647078698714367e-05,1.4766664810560797e-11,3.3306690738754696e-16
3,19,31,0,0,0,0.007022884140152569,,
3,19,31,1,0,1,0.0037250196066968447,7.190482010413095e-15,1.1102230246251565e-16
3,19,31,2,0,2,0.005699784389578878,5.745430734479094e-14,0.0
3,19,31,3,0,3,0.005712761538385457,1.55174829336686e-13,1.1102230246251565e-16
3,19,31,4,0,4,0.007619945326798268,7.766345735982238e-14,1.1102230246251565e-16
3,19,31,5,0,5,0.004626467375075138,2.719167519943478e-13,2.220446049250313e-16
3,19,31,6,0,6,0.005275041579834615,2.2059738813659787e-13,2.220446049250313e-16
3,19,31,7,0,7,0.004256119743958728,3.859746422925477e-13,0.0
3,19,31,8,0,8,0.006569630881283189,3.948244162285418e-13,1.1102230246251565e-16
3,19,31,9,0,9,0.006330343758624516,1.3529568583671962e-11,4.440892098500626e-16
3,19,31,10,0,10,0.005026997211540303,2.459813449133855e-13,3.3306690738754696e-16
3,19,31,11,0,11,0.006206527397151465,1.3248799698480127e-12,2.220446049250313e-16
3,19,31,12,0,12,0.00501904649653679,1.05010435198171e-12,2.220446049250313e-16
3,19,31,13,0,13,0.00643508224347013,3.3011981042349263e-12,2.220446049250313e-16
3,19,31,14,0,14,0.008919855219623803,9.811864509038767e-13,2.220446049250313e-16
3,19,32,15,0,15,0.0003614320636539316,8.378028156439892e-12,5.551115123125783e-16
3,19,32,16,0,16,9.085737109740941e-05,1.1565627331484321e-11,1.1102230246251565e-16
3,19,32,17,0,17,0.00035443138800242196,6.255950499608157e-12,2.220446049250313e-16
3,19,32,18,0,18,0.00048480213067937905,1.3917599869506654e-10,3.3306690738754696e-16
3,19,32,19,0,19,0.0005201243916235325,2.1442598196289123e-10,4.440892098500626e-16
3,19,32,20,0,20,0.0011167293840268794,1.5121162652286953e-11,4.440892098500626e-16
3,19,32,21,0,21,0.00101011535740506,5.551643579678911e-10,4.440892098500626e-16
3,19,32,22,0,22,0.0007919024072259123,7.740629487583945e-12,2.220446049250313e-16
3,19,32,23,0,23,0.0008668115599676913,3.053362600523434e-11,5.551115123125783e-16
3,19,32,24,0,24,0.0005953373936806147,1.0149923391581696e-10,5.551115123125783e-16
3,19,32,25,0,25,0.0014160233512833247,1.8389379099262116e-12,3.3306690738754696e-16
3,19,32,26,0,26,0.0014735896157908838,5.3977246208681045e-11,4.440892098500626e-16
3,19,32,27,0,27,0.0011998981380490958,1.4088003980356059e-10,3.3306690738754696e-16
3,19,32,28,0,28,0.00048382160990240435,4.034361879382728e-11,4.440892098500626e-16
3,19,32,29,0,29,0.0012288595323007695,9.938904036230838e-12,5.551115123125783e-16
3,19,32,30,0,30,0.001458247885499582,1.250013372597396e-11,4.440892098500626e-16
3,19,32,31,0,31,0.0009916659817106983,7.204957061380843e-12,3.3306690738754696e-16
3,19,32,32,0,32,0.00014668226667666198,1.3386222582032373e-11,3.3306690738754696e-16
2,33,32,0,0,0,0.0008720948685849998,,
2,33,32,1,0,1,1.4999720916327321e-05,3.047377006729278e-12,0.0
2,33,32,2,0,2,7.2420582155802e-05,2.276520519842427e-13,2.220446049250313e-16
2,33,32,3,0,3,9.260452126497846e-05,3.3781505784915034e-13,0.0
2,33,32,4,0,4,0.0002623686321694451,1.3243115464007462e-12,3.3306690738754696e-16
2,33,32,5,0,5,0.00017169594278546764,3.3251380049222865e-11,1.1102230246251565e-16
2,33,32,6,0,6,5.0219191348143386e-05,3.0579573982637953e-12,2.220446049250313e-16
2,33,32,7,0,7,4.882288004735311e-06,2.9247221562753305e-11,3.3306690738754696e-16
2,33,32,8,0,8,9.780656089864402e-05,7.277607913532554e-12,9.992007221626409e-16
2,33,32,9,0,9,0.00040064513417266775,2.0182968090740527e-12,6.661338147750939e-16
2,33,32,10,0,10,0.0002812138948279483,1.4421177830352562e-11,2.220446049250313e-16
2,33,32,11,0,11,6.642084032710883e-05,3.4836912434314305e-10,4.440892098500626e-16
2,33,32,12,0,12,3.230799589298874e-05,9.694616335069918e-12,4.440892098500626e-16
2,33,32,13,0,13,0.00031924549869990674,6.970020448465341e-12,2.220446049250313e-16
2,33,32,14,0,14,0.00014438791705210995,8.262207737524706e-11,3.3306690738754696e-16
2,33,32,15,0,15,0.00017323072835973867,1.9533088402426455e-11,3.3306690738754696e-16
2,33,32,16,0,16,0.00012495827367188883,3.276520271780486e-11,2.220446049250313e-16
2,33,32,17,0,17,0.00022716274578124372,3.917371230484337e-12,3.3306690738754696e-16
2,33,32,18,0,18,6.613595463867887e-05,1.621135039561741e-11,7.771561172376096e-16
2,33,32,19,0,19,8.402748379207666e-05,8.379522820452803e-12,4.440892098500626e-16
2,33,32,20,0,20,1.3989308664948628e-05,8.757330298197739e-12,4.440892098500626e-16
2,33,32,21,0,21,0.0002689218425502683,1.0639490264814676e-10,6.661338147750939e-16
2,33,32,22,0,22,2.5772048494798292e-05,2.553783101630429e-10,4.440892098500626e-16
2,33,32,23,0,23,0.00012449550015120097,3.14490291162032e-11,3.3306690738754696e-16
2,33,32,24,0,24,6.210791365109328e-05,1.9351371250801265e-11,4.440892098500626e-16
2,33,32,25,0,25,3.348065403085813e-05,4.623919696247433e-11,4.440892098500626e-16
2,33,32,26,1,26,7.933364144139454e-05,7.333410325391643e-11,5.551115123125783e-16
2,33,32,27,0,27,0.00017610638039349785,3.3307305834682954e-11,4.440892098500626e-16
2,33,32,28,0,28,7.502442129370876e-05,4.27460655845762e-11,6.661338147750939e-16
2,33,32,29,0,29,0.00018714950427473886,5.508915119844318e-12,5.551115123125783e-16
2,33,32,30,0,30,0.00016812470090716167,3.634832263018224e-11,4.440892098500626e-16
2,33,32,31,0,31,0.00020075406021345324,1.909908729675425e-11,5.551115123125783e-16
2,33,32,32,0,32,4.112072891586549e-05,1.9829508476581032e-11,4.440892098500626e-16
2,33,33,33,0,33,2.5359214655111674e-06,7.320897759521646e-11,3.3306690738754696e-16
6,9,32,0,0,0,0.005694815627954861,,
6,9,32,1,0,1,0.009394351759288481,5.535856114957487e-15,1.1102230246251565e-16
6,9,32,2,0,2,0.00642202264212924,5.702432708281908e-14,0.0
6,9,32,3,0,3,0.010967854341048144,3.0360280912614996e-14,2.220446049250313e-16
6,9,32,4,0,4,0.008154038612068891,1.7769261007128162e-13,1.1102230246251565e-16
6,9,32,5,0,5,0.007550698101986575,1.7420359454720983e-12,3.3306690738754696e-16
6,9,32,6,0,6,0.009600084730075984,4.3335596728851986e-13,1.1102230246251565e-16
6,9,32,7,0,7,0.007428224786067682,2.1724521091409404e-10,3.3306690738754696e-16
6,9,32,8,0,8,0.01026943292343265,2.3898635509052043e-12,0.0
6,9,32,9,0,9,0.009816073305278788,1.5546021419374894e-11,4.440892098500626e-16
6,9,32,10,0,10,0.005655603034620766,5.432335693930047e-13,1.1102230246251565e-16
6,9,32,11,0,11,0.011178301448002128,1.0092005574649196e-12,2.220446049250313e-16
6,9,32,12,0,12,0.008041697830187275,5.311014975028899e-12,3.3306690738754696e-16
6,9,32,13,0,13,0.007149022981027691,7.716687125717946e-11,3.3306690738754696e-16
6,9,32,14,0,14,0.009178086573573802,1.6304385709317669e-12,4.440892098500626e-16
6,9,32,15,0,15,0.007588030822527674,2.912737555033644e-10,3.3306690738754696e-16
6,9,32,16,0,16,0.007960327695409095,8.992837244888837e-13,3.3306690738754696e-16
6,9,32,17,0,17,0.009361262387139122,4.706277421911212e-12,3.3306690738754696e-16
6,9,32,18,0,18,0.010918115352967871,7.300347464143543e-13,3.3306690738754696e-16
6,9,32,19,0,19,0.009631977866571398,5.216404700353274e-12,3.3306690738754696e-16
6,9,32,20,0,20,0.013168556260074146,4.359722996516997e-12,3.3306690738754696e-16
6,9,33,21,0,21,0.0005641483958230189,4.630319039465471e-11,3.3306690738754696e-16
6,9,33,22,0,22,0.0004544959995759071,6.42417545102414e-11,3.3306690738754696e-16
6,9,33,23,0,23,0.0003782710278224317,2.0421691663213093e-10,4.440892098500626e-16
6,9,33,24,0,24,0.0014527701234797893,1.4661360855651046e-11,3.3306690738754696e-16
6,9,33,25,0,25,0.0010944444241642879,1.3525159284579847e-10,4.440892098500626e-16
6,9,33,26,0,26,0.0022493377039771918,3.808802575760549e-11,4.440892098500626e-16
6,9,33,27,0,27,0.0028580251516229166,1.1897568526381193e-10,2.220446049250313e-16
6,9,33,28,0,28,0.0030496121313372533,2.2458288846364117e-09,4.440892098500626e-16
6,9,33,29,0,29,0.0033950327005234844,2.0189394820192212e-11,4.440892098500626e-16
6,9,33,30,0,30,0.003997699769463233,7.558119196953574e-12,3.3306690738754696e-16
6,9,33,31,0,31,0.003912708177846284,8.874705315205213e-12,3.3306690738754696e-16
6,9,33,32,0,32,0.0040228333394381624,9.482229113817194e-11,5.551115123125783e-16
6,9,33,33,0,33,0.003395667212785658,4.957191652970864e-12,4.440892098500626e-16
4,14,32,0,0,0,0.007817856196647006,,
4,14,32,1,0,1,0.007835361173100361,5.011892825960913e-15,0.0
4,14,32,2,0,2,0.007870239819498566,2.1346915106901086e-14,1.1102230246251565e-16
4,14,32,3,0,3,0.009180921941930457,6.786988946651016e-14,3.3306690738754696e-16
4,14,32,4,0,4,0.00843985549894867,1.8448952826297761e-13,3.3306690738754696e-16
4,14,32,5,0,5,0.008433361161959198,2.6348077068553397e-10,1.1102230246251565e-16
4,14,32,6,0,6,0.007802293896087161,3.041568807210487e-12,0.0
4,14,32,7,0,7,0.007384941684570938,2.1510263167828083e-12,1.1102230246251565e-16
4,14,32,8,0,8,0.010712223867438824,2.785893945083238e-12,1.1102230246251565e-16
4,14,32,9,0,9,0.0028557283305764088,6.458995359200839e-12,2.220446049250313e-16
4,14,32,10,0,10,0.006285580332458503,9.000931295921868e-12,3.3306690738754696e-16
4,14,32,11,0,11,0.009825120179507027,9.096053152583937e-12,3.3306690738754696e-16
4,14,32,12,0,12,0.009385577186638853,4.896311951625745e-13,2.220446049250313e-16
4,14,32,13,0,13,0.0107206981209479,7.812638351721572e-12,2.220446049250313e-16
4,14,32,14,0,14,0.009923520740468239,3.98159668511418e-12,4.440892098500626e-16
4,14,33,15,0,15,0.00045144880071511153,3.883277552706838e-11,5.551115123125783e-16
4,14,33,16,0,16,0.001110581237881145,6.222310238169957e-11,3.3306690738754696e-16
4,14,33,17,0,17,0.000662684185736671,8.967665465813136e-12,2.220446049250313e-16
4,14,33,18,0,18,0.0012506925308990021,1.264725738620034e-10,2.220446049250313e-16
4,14,33,19,0,19,0.0007975724162794015,5.577742350158119e-12,7.771561172376096e-16
4,14,33,20,0,20,0.001395325952828055,4.236671198884071e-11,4.440892098500626e-16
4,14,33,21,0,21,0.0010822447972350152,5.0855376688642464e-11,5.551115123125783e-16
4,14,33,22,0,22,0.0019399613965129802,5.4683145213416325e-12,5.551115123125783e-16
4,14,33,23,0,23,0.0014825570733012492,1.3654944075815887e-11,4.440892098500626e-16
4,14,33,24,0,24,0.0028928576511521647,1.260747572932532e-09,6.661338147750939e-16
4,14,33,25,0,25,0.0026667795496391625,6.534962919700796e-11,4.440892098500626e-16
4,14,33,26,0,26,0.0018030877176225119,2.5926466010385682e-11,3.3306690738754696e-16
4,14,33,27,0,27,0.004374866194461516,2.727265634070437e-11,4.440892098500626e-16
4,14,33,28,0,28,0.001772679698367751,1.350553214282802e-10,4.440892098500626e-16
4,14,33,29,0,29,0.0019631435688571863,7.601535547992567e-11,5.551115123125783e-16
4,14,33,30,0,30,0.0035932013723938123,4.6822103506956804e-11,4.440892098500626e-16
4,14,33,31,0,31,0.0036615413593010567,2.049011277917513e-10,2.220446049250313e-16
4,14,33,32,0,32,0.005199394891474355,6.841177861927634e-12,4.440892098500626e-16
4,14,33,33,0,33,0.0029579975905262893,3.7981366106234995e-12,6.661338147750939e-16
5,11,32,0,0,0,0.010885029665627662,,
5,11,32,1,0,1,0.009304307423852696,3.4219621572494563e-15,1.1102230246251565e-16
5,11,32,2,0,2,0.010446988722221703,7.906072320238188e-14,2.220446049250313e-16
5,11,32,3,0,3,0.010958365873794224,2.28495200640793e-13,0.0
5,11,32,4,0,4,0.01411399050154073,8.843754819114312e-14,0.0
5,11,32,5,0,5,0.0129607119725076,1.359909601487768e-13,5.551115123125783e-16
5,11,32,6,0,6,0.011538896671087798,1.2189154424778315e-13,4.440892098500626e-16
5,11,32,7,0,7,0.013485977551005912,4.951899229415765e-13,1.1102230246251565e-16
5,11,32,8,0,8,0.011297156044119013,2.1643258848993206e-13,0.0
5,11,32,9,0,9,0.012264128686453822,4.225727029350679e-12,2.220446049250313e-16
5,11,32,10,0,10,0.012367692585314156,6.327541872167258e-13,3.3306690738754696e-16
5,11,33,11,0,11,0.00040138427529614636,7.033855369528308e-12,1.1102230246251565e-16
5,11,33,12,0,12,0.001505024324147164,8.41517567962715e-12,5.551115123125783e-16
5,11,33,13,0,13,0.0010578027675951424,6.247966554181054e-12,1.1102230246251565e-16
5,11,33,14,0,14,0.0014720892801704055,9.113050759635273e-12,2.220446049250313e-16
5,11,33,15,0,15,0.002294023171065149,6.355385120015176e-11,3.3306690738754696e-16
5,11,33,16,0,16,0.002186494053244524,2.982211852718638e-11,3.3306690738754696e-16
5,11,33,17,0,17,0.0017428891589797036,4.1397262549771154e-11,3.3306690738754696e-16
5,11,33,18,0,18,0.0037033421093826797,1.506549159464006e-10,3.3306690738754696e-16
5,11,33,19,0,19,0.003159974398976545,6.524486215212406e-11,4.440892098500626e-16
5,11,33,20,0,20,0.0034997080641050167,2.0727300415276904e-12,6.661338147750939e-16
5,11,33,21,0,21,0.002606561601956198,1.4149749266153529e-11,4.440892098500626e-16
5,11,33,22,0,22,0.0035813312564014514,1.6200528305993648e-11,3.3306690738754696e-16
5,11,33,23,0,23,0.0030743363130537856,2.2074436459307745e-11,5.551115123125783e-16
5,11,33,24,0,24,0.004977258136597895,3.1248703367077617e-12,5.551115123125783e-16
5,11,33,25,0,25,0.0026897919027075662,4.082885878957785e-11,5.551115123125783e-16
5,11,33,26,0,26,0.004635528413992995,1.0293111453129777e-11,4.440892098500626e-16
5,11,33,27,0,27,0.004864026934977578,4.829334052177408e-12,5.551115123125783e-16
5,11,33,28,0,28,0.004374196669991774,1.1307969768023592e-11,3.3306690738754696e-16
5,11,33,29,0,29,0.0036280639183353435,1.6555750390448537e-11,5.551115123125783e-16
5,11,33,30,0,30,0.0056836421884598485,2.708629226083557e-10,3.3306690738754696e-16
5,11,33,31,0,31,0.002168763157210168,4.197229613283933e-12,3.3306690738754696e-16
5,11,33,32,0,32,0.007725154508190618,1.8891598165425977e-11,4.440892098500626e-16
5,11,33,33,0,33,0.005947693897700136,1.7013379277818146e-12,5.551115123125783e-16
2,34,33,0,0,0,0.0004773040240477671,,
2,34,33,1,0,1,0.00012124827966059572,2.613735721433353e-14,0.0
2,34,33,2,0,2,3.484569336849589e-05,6.667441059973186e-13,0.0
2,34,33,3,0,3,8.585096470535255e-05,4.4411584593964685e-13,1.1102230246251565e-16
2,34,33,4,0,4,0.0003209152005703967,2.37374686548538e-13,0.0
2,34,33,5,0,5,0.00011988181491154977,2.1408742798726406e-13,3.3306690738754696e-16
2,34,33,6,0,6,8.949183724751199e-05,1.6925909008838783e-12,3.3306690738754696e-16
2,34,33,7,0,7,0.00023238593463922234,4.680339743020714e-12,6.661338147750939e-16
2,34,33,8,0,8,0.0005942888828301582,7.909037416993884e-13,0.0
2,34,33,9,0,9,0.001222060112614088,1.604273046388306e-12,3.3306690738754696e-16
2,34,33,10,0,10,0.0004177033649402395,8.482430308379352e-13,5.551115123125783e-16
2,34,33,11,0,11,0.0002938118590573753,5.3401958760768715e-12,3.3306690738754696e-16
2,34,33,12,0,12,0.0001977894200602442,1.1975190221703771e-11,4.440892098500626e-16
2,34,33,13,0,13,0.00016728082802721535,1.0296640225585716e-12,1.1102230246251565e-16
2,34,33,14,0,14,2.8963085227852127e-05,7.151067218559269e-12,3.3306690738754696e-16
2,34,33,15,0,15,4.9909087178397963e-05,1.8836039347872137e-10,6.661338147750939e-16
2,34,33,16,0,16,0.00021507736163831005,2.732738696217159e-11,5.551115123125783e-16
2,34,33,17,0,17,2.4146192426176195e-05,1.5636547000262298e-11,3.3306690738754696e-16
2,34,33,18,0,18,8.257729222532365e-06,3.768276718752607e-11,3.3306690738754696e-16
2,34,33,19,0,19,1.841317431272235e-05,1.2159354398262848e-11,4.440892098500626e-16
2,34,33,20,0,20,6.186023860359018e-05,7.074190681500332e-11,3.3306690738754696e-16
2,34,33,21,0,21,6.580788835971812e-05,3.8364771116336444e-11,3.3306690738754696e-16
2,34,33,22,0,22,6.237162369476226e-05,1.1061220033679808e-09,3.3306690738754696e-16
2,34,33,23,0,23,0.00012310780499436797,9.338461288854256e-12,3.3306690738754696e-16
2,34,33,24,0,24,0.0002314966130776946,4.5358767242267666e-10,2.220446049250313e-16
2,34,33,25,0,25,8.458724724674257e-05,2.4154216511340555e-11,2.220446049250313e-16
2,34,33,26,0,26,4.172306149354772e-05,2.0344479197168908e-11,4.440892098500626e-16
2,34,33,27,1,27,2.274505447871663e-05,4.0338523131896094e-11,4.440892098500626e-16
2,34,33,28,0,28,5.38317295041126e-05,1.0701254487707576e-11,6.661338147750939e-16
2,34,33,29,0,29,1.8561083104659663e-05,1.8156565134473375e-11,6.661338147750939e-16
2,34,33,30,0,30,0.00013042872025528153,1.7513117995325906e-11,6.661338147750939e-16
2,34,33,31,0,31,3.8745117799400615e-05,7.259817637612987e-10,5.551115123125783e-16
2,34,33,32,0,32,0.000552867588263783,1.421436983152415e-12,4.440892098500626e-16
2,34,33,33,0,33,9.336086970314068e-06,1.8416560207041473e-11,6.661338147750939e-16
2,34,34,34,0,34,6.026443984454047e-05,9.64664859220344e-12,5.551115123125783e-16
3,20,33,0,0,0,0.0025868349265501865,,
3,20,33,1,0,1,0.002729996171444219,6.586134248210064e-15,1.1102230246251565e-16
3,20,33,2,0,2,0.003755215943213879,2.6526954539395617e-14,0.0
3,20,33,3,0,3,0.0029261686374690925,1.9179286252154423e-13,2.220446049250313e-16
3,20,33,4,0,4,0.004372580018588669,1.2534959215144644e-13,2.220446049250313e-16
3,20,33,5,0,5,0.005031360501855987,6.365435503801406e-12,4.440892098500626e-16
3,20,33,6,0,6,0.003879274482405105,2.4145118647670684e-12,1.1102230246251565e-16
3,20,33,7,0,7,0.0025462475393070055,3.502140421052983e-13,1.1102230246251565e-16
3,20,33,8,0,8,0.004177539128187246,3.425448418444124e-13,4.440892098500626e-16
3,20,33,9,0,9,0.003431413638971742,3.9045878696023585e-12,3.3306690738754696e-16
3,20,33,10,0,10,0.004553309251485898,7.122504443856494e-12,3.3306690738754696e-16
3,20,33,11,0,11,0.0038036697636007095,1.5190453220772594e-11,2.220446049250313e-16
3,20,33,12,0,12,0.003684985533255952,8.674635112833733e-13,2.220446049250313e-16
3,20,33,13,0,13,0.0032551430034873634,8.923407907546724e-12,5.551115123125783e-16
3,20,33,14,0,14,0.0016472903803820284,5.4759328207811635e-11,4.440892098500626e-16
3,20,33,15,0,15,0.0009405920512043198,3.1432748337165647e-11,5.551115123125783e-16
3,20,33,16,0,16,0.004273602361009596,8.355249229648289e-12,3.3306690738754696e-16
3,20,33,17,0,17,0.004526906708719581,5.3976454848802265e-12,2.220446049250313e-16
3,20,33,18,0,18,0.002675983439818239,1.4521430891402695e-12,4.440892098500626e-16
3,20,33,19,0,19,0.0039595334643836525,7.292086206141253e-12,5.551115123125783e-16
3,20,33,20,0,20,0.00337313336565746,8.18875328272988e-12,4.440892098500626e-16
3,20,33,21,0,21,0.0028496613709007254,4.267466395259779e-12,3.3306690738754696e-16
3,20,33,22,0,22,0.002639059337377565,2.2334266819092233e-11,4.440892098500626e-16
3,20,33,23,0,23,0.003527007309968271,3.7169234664177044e-11,6.661338147750939e-16
3,20,33,24,0,24,0.00303088105679174,8.176490615208588e-12,2.220446049250313e-16
3,20,34,25,0,25,0.00024604834320429025,8.647117217365605e-10,5.551115123125783e-16
3,20,34,26,0,26,0.00026086204698401206,2.0654785831474165e-11,4.440892098500626e-16
3,20,34,27,0,27,0.0005370640204271738,1.7053744286535463e-11,3.3306690738754696e-16
3,20,34,28,0,28,0.0004927702248518358,8.04476510879019e-10,4.440892098500626e-16
3,20,34,29,0,29,0.0003680000201909649,2.5833091355865352e-11,3.3306690738754696e-16
3,20,34,30,0,30,0.0006161673652249223,5.045743556456397e-11,5.551115123125783e-16
3,20,34,31,0,31,0.0005357589485751124,6.67523050958392e-11,5.551115123125783e-16
3,20,34,32,0,32,0.0006840847438910182,1.531603605449659e-11,4.440892098500626e-16
3,20,34,33,0,33,0.00011502062425718939,1.0464815261374045e-11,3.3306690738754696e-16
3,20,34,34,0,34,0.00046493388722063924,1.944524496047185e-11,2.220446049250313e-16
7,8,33,0,0,0,0.012233665978810475,,
7,8,33,1,0,1,0.014785518070717525,2.5537035328658494e-15,0.0
7,8,33,2,0,2,0.013050950460450718,2.5993603620398295e-14,1.1102230246251565e-16
7,8,33,3,0,3,0.015903015254985466,2.0541044850383763e-13,6.661338147750939e-16
7,8,33,4,0,4,0.01688160984366961,3.401617114153225e-14,2.220446049250313e-16
7,8,33,5,0,5,0.014966249595854674,1.7073973395953333e-13,0.0
7,8,33,6,0,6,0.014673886665241592,4.584045388959996e-13,2.220446049250313e-16
7,8,34,7,0,7,0.0003166536590058088,9.539655597446867e-13,1.1102230246251565e-16
7,8,34,8,0,8,0.00041697787861733326,6.574184109557068e-12,2.220446049250313e-16
7,8,34,9,0,9,0.00042471210677322453,6.206978538429426e-12,2.220446049250313e-16
7,8,34,10,0,10,0.0017489983141326553,1.5496046319352162e-12,4.440892098500626e-16
7,8,34,11,0,11,0.0012202179192197292,5.5128553526815816e-12,2.220446049250313e-16
7,8,34,12,0,12,0.0010834970213957067,2.722392191277173e-12,3.3306690738754696e-16
7,8,34,13,0,13,0.0012711524558577391,2.290739607426685e-11,3.3306690738754696e-16
7,8,34,14,0,14,0.0020227262177701286,6.741519405895526e-11,3.3306690738754696e-16
7,8,34,15,0,15,0.0018636834279273163,2.273567897667568e-12,2.220446049250313e-16
7,8,34,16,0,16,0.0033800037309653923,1.2662144192415986e-12,3.3306690738754696e-16
7,8,34,17,0,17,0.003373411411054554,2.5916543915861674e-11,4.440892098500626e-16
7,8,34,18,0,18,0.003919602067259183,6.8556239674211524e-12,6.661338147750939e-16
7,8,34,19,0,19,0.005607717590457978,6.6126619996090196e-12,1.1102230246251565e-16
7,8,34,20,0,20,0.0032616763714775772,7.717149292398269e-11,3.3306690738754696e-16
7,8,34,21,0,21,0.003756634648864124,7.0531676905703815e-12,2.220446049250313e-16
7,8,34,22,0,22,0.004684804471803198,1.5027246221130893e-11,5.551115123125783e-16
7,8,34,23,0,23,0.0054096267409565035,1.305086214992282e-11,2.220446049250313e-16
7,8,34,24,0,24,0.006175581961903541,2.7938548050726025e-12,4.440892098500626e-16
7,8,34,25,0,25,0.0051215681165576385,2.456543739550896e-11,5.551115123125783e-16
7,8,34,26,0,26,0.00491932255468752,8.408703114260496e-12,3.3306690738754696e-16
7,8,34,27,0,27,0.00569203353674537,1.1068263570303715e-11,5.551115123125783e-16
7,8,34,28,0,28,0.004216892668448619,8.10996020686152e-12,4.440892098500626e-16
7,8,34,29,0,29,0.007539632119165609,1.0643560350516699e-11,4.440892098500626e-16
7,8,34,30,0,30,0.006401842808727306,4.725960131108957e-12,4.440892098500626e-16
7,8,34,31,0,31,0.006886197923798517,4.617178808680937e-12,5.551115123125783e-16
7,8,34,32,0,32,0.008246196742503731,1.6127042089696135e-12,3.3306690738754696e-16
7,8,34,33,0,33,0.004749595319745214,4.2978368198432114e-12,4.440892098500626e-16
7,8,34,34,0,34,0.0053484774887377125,9.301685819577733e-12,2.220446049250313e-16
2,35,34,0,0,0,0.00016449380463960718,,
2,35,34,1,0,1,0.0005511946561672219,4.369848607668859e-14,0.0
2,35,34,2,0,2,0.00032323423928591616,1.8750313887122416e-13,1.1102230246251565e-16
2,35,34,3,0,3,0.0001705944888263148,6.30713825591921e-13,0.0
2,35,34,4,0,4,0.0001868459831753929,3.746235716591338e-13,1.1102230246251565e-16
2,35,34,5,0,5,0.002537597512442505,2.6658048750553e-12,2.220446049250313e-16
2,35,34,6,0,6,0.00011426827656136678,3.303619527061084e-12,3.3306690738754696e-16
2,35,34,7,0,7,0.00016256047159862394,7.161623776436449e-11,3.3306690738754696e-16
2,35,34,8,0,8,5.2945912574233156e-05,5.4563625044634805e-12,1.1102230246251565e-16
2,35,34,9,0,9,0.00020800954917270763,1.492831194459444e-11,2.220446049250313e-16
2,35,34,10,0,10,6.3091162699134e-05,1.849322114519308e-11,5.551115123125783e-16
2,35,34,11,0,11,0.0003914990687772198,2.705588321016455e-12,6.661338147750939e-16
2,35,34,12,0,12,0.0006825456004472379,2.2293502205740236e-12,6.661338147750939e-16
2,35,34,13,0,13,3.6504289130797505e-05,1.992302964738402e-11,4.440892098500626e-16
2,35,34,14,0,14,2.3485038448225445e-05,2.650003130608885e-10,1.1102230246251565e-16
2,35,34,15,0,15,2.1664130371165006e-05,7.394222883523122e-12,3.3306690738754696e-16
2,35,34,16,0,16,0.00018872413876009475,9.683785039159216e-12,4.440892098500626e-16
2,35,34,17,0,17,0.0005973163851886414,1.973984705494737e-11,2.220446049250313e-16
2,35,34,18,0,18,0.00024871701466100583,3.96274306499722e-11,3.3306690738754696e-16
2,35,34,19,0,19,1.5802792961993538e-05,6.196016754698932e-10,4.440892098500626e-16
2,35,34,20,0,20,0.0003278075252048016,6.870317337474185e-12,6.661338147750939e-16
2,35,34,21,0,21,4.718706652696634e-05,4.553470138684452e-10,3.3306690738754696e-16
2,35,34,22,0,22,9.5666508082465e-05,7.944868176272556e-12,3.3306690738754696e-16
2,35,34,23,0,23,6.837719173388697e-06,6.512592088632198e-11,6.661338147750939e-16
2,35,34,24,1,24,0.0001250397827711718,1.5143349219407067e-10,6.661338147750939e-16
2,35,34,25,0,25,1.748656203256779e-05,1.1206597410176372e-10,6.661338147750939e-16
2,35,34,26,0,26,0.00010992269798154568,6.079201425246466e-11,3.3306690738754696e-16
2,35,34,27,0,27,6.836790177877381e-06,1.031149469203635e-10,5.551115123125783e-16
2,35,34,28,0,28,0.00026612228215169305,2.7342315650737238e-11,4.440892098500626e-16
2,35,34,29,0,29,0.0002367689288059665,2.410291320534979e-11,3.3306690738754696e-16
2,35,34,30,0,30,3.324583085179455e-05,4.637330563497277e-11,4.440892098500626e-16
2,35,34,31,0,31,0.0002289093466795896,2.2254345186904718e-12,8.881784197001252e-16
2,35,34,32,0,32,0.0001371804011116484,5.774864824705735e-12,4.440892098500626e-16
2,35,34,33,0,33,1.0922965440292154e-05,5.309579213725521e-11,3.3306690738754696e-16
2,35,34,34,0,34,0.00014115644935846073,4.749281804156123e-12,6.661338147750939e-16
2,35,35,35,0,35,8.247690087597117e-06,1.4984962003743043e-10,4.440892098500626e-16
3,21,35,0,0,0,0.00017500776891304334,,
3,21,35,1,0,1,0.0012054951697411363,2.8090442047820438e-14,0.0
3,21,35,2,0,2,0.0014617288592183948,6.752757037566311e-14,0.0
3,21,35,3,0,3,0.0015989391939504524,2.306123230769894e-12,1.1102230246251565e-16
3,21,35,4,0,4,0.0012026909798371116,1.8183056889279318e-13,0.0
3,21,35,5,0,5,0.001672927522115816,2.199994394051255e-12,2.220446049250313e-16
