m,n,R,s,seed,ker_dim,s_val,decomp_error,w
5,5,15,11,0,20,0.025725439219885658,2.7211915476389192,0.5519168281386685
5,5,15,12,0,20,0.021041840551680978,2.7464978991290536,0.8512015963554868
5,5,15,13,0,20,0.004115111222062279,2.7172632948189244,0.7740891820739649
5,5,15,14,0,20,0.009182319979790958,2.784343668564838,0.7727448231898367
5,5,15,15,0,20,0.007980235551358468,2.716749435603272,0.6538188459009626
3,9,15,0,0,12,0.01923714540020113,2.1205693338523877,
3,9,15,1,0,12,0.020996941266863065,2.1572336419156923,0.35202231810512874
3,9,15,2,0,12,0.012996507827642424,2.1060761385697586,0.13363884693169203
3,9,15,3,0,12,0.014072035900224164,2.069109357153471,0.5119925988179379
3,9,15,4,0,12,0.015582235968640602,2.1748114745445353,0.4945418960635317
3,9,15,5,0,12,0.01243323980737944,1.9415508318460324,0.3341155736426884
3,9,15,6,0,12,0.009483738302694392,2.0611089566654166,0.5804008203162467
3,9,15,7,0,12,0.007403980659094878,2.0007918354761625,0.5278691167473679
3,9,15,8,0,12,0.0019008496216058376,2.2154046396614415,0.6589536676237644
3,9,15,9,0,12,0.0014232556633043158,1.7590977460314516,0.7982546518657132
3,9,15,10,0,12,0.0004338143312331272,1.6437576646892598,0.43620447713224686
3,9,15,11,0,12,0.000990434838895714,1.7900625316811918,0.6909299375377093
3,9,16,12,0,28,0.009379748159775903,3.247865581898533,0.5446981448457928
3,9,16,13,0,28,0.024029551560193416,3.298025395844381,0.6097942043010234
3,9,16,14,0,28,0.01974438527544614,3.507857901597638,0.7179083118755081
3,9,16,15,0,28,0.01669188701678652,3.4833789344733304,0.7933008108840526
3,9,16,16,0,28,0.012829744028942887,3.487668410693429,0.7960757489356407
4,7,16,0,0,10,0.01880118402384793,2.074644500567286,
4,7,16,1,0,10,0.0194006059300966,2.147891123361161,0.7055714404952089
4,7,16,2,0,10,0.014298348341817039,2.012874805171976,0.6031035780165128
4,7,16,3,0,10,0.020738350859668544,2.037537071085109,0.5965615610099916
4,7,16,4,0,10,0.005563722627847798,2.0180370139290797,0.790008201251284
4,7,16,5,0,10,0.010791474435701635,1.8804134629744187,0.4810411504106572
4,7,16,6,0,10,0.00842901768131789,1.8427865053518535,0.4806805157102306
4,7,16,7,0,10,0.007930187704657404,1.852444603112427,0.6281548163102443
4,7,16,8,0,10,0.002387890009399758,2.0306909271719187,0.7171694212476705
4,7,16,9,0,10,0.004832262352484077,1.8410271291759759,0.8982729957518579
4,7,17,10,0,27,0.030465642366484066,3.484084150303885,0.5555545482806796
4,7,17,11,0,27,0.023571356400530263,3.3820370823205543,0.7336405068285601
4,7,17,12,0,27,0.029689984133200585,3.4467314064251457,0.6682139945195686
4,7,17,13,0,27,0.011938182464215404,3.2596269719663034,0.6199668169982401
4,7,17,14,0,27,0.011084987949165539,3.4638307201271323,0.8195411675812486
4,7,17,15,0,27,0.017847537516481802,3.446075037230295,0.7775587292355823
4,7,17,16,0,27,0.006850679996470401,3.3883859248522272,0.8133441976065974
4,7,17,17,0,27,0.009350494306489772,3.3246091411467105,0.8023628691592041
3,10,16,0,0,1,0.0017333951354007082,0.5736990703903118,
3,10,17,1,0,18,0.023136780278503695,2.6853097425870485,0.5314783940891462
3,10,17,2,0,18,0.023899027770462534,2.6194629884373786,0.6022678895976019
3,10,17,3,0,18,0.009555025922649896,2.59466823879925,0.5261818761398924
3,10,17,4,0,18,0.010796211549096659,2.606394112182097,0.6633960505628036
3,10,17,5,0,18,0.01496824969641175,2.725921289610346,0.5981350279670206
3,10,17,6,0,18,0.010898664064841806,2.654927130915116,0.7403997557165725
3,10,17,7,0,18,0.015605152048371127,2.5770730856180766,0.6264663059850886
3,10,17,8,0,18,0.010832896184432037,2.423556085258869,0.7529799107680712
3,10,17,9,0,18,0.007437912959654131,2.4908862503914824,0.7177740510319952
3,10,17,10,0,18,0.008657432625676,2.5021272178544343,0.6265589110277643
3,10,17,11,0,18,0.004201727735805632,2.52549835485622,0.6672448354436793
3,10,17,12,0,18,0.0065334701427422716,2.4505474911661063,0.5769017227356334
3,10,17,13,0,18,0.0058502363321382275,2.59914365479935,0.7408771334668977
3,10,17,14,0,18,0.004155086510782567,2.5084150601575894,0.7558047323513967
3,10,17,15,0,18,0.002728570808289812,2.375525001523968,0.6498416212012834
3,10,17,16,0,18,0.0016003307077813835,1.9881838193837842,0.6414037201602143
3,10,17,17,0,18,0.0008217492257502269,2.021693538049463,0.7941217331329566
5,6,17,0,0,3,0.0043597727900474385,1.2268156577849942,
5,6,17,1,0,3,0.0008635265149164272,1.2091829715860654,0.577824281205443
5,6,17,2,0,3,0.0034168529132528277,1.0215599785367824,0.4832574926061174
5,6,18,3,0,21,0.022914666507205462,2.9083580444101402,0.5337029795626352
5,6,18,4,0,21,0.021990844902333308,2.9156358877487554,0.6981824653591719
5,6,18,5,0,21,0.024667061676737736,2.927685241538263,0.5389552912020712
5,6,18,6,0,21,0.022444637949377906,2.928874015049674,0.6967386937034732
5,6,18,7,0,21,0.015671868436953885,2.8869733014769343,0.5876188722263
5,6,18,8,0,21,0.017346943295428255,2.778249466624378,0.7239895039445419
5,6,18,9,0,21,0.02047953795281216,2.881511084930785,0.6707224604321851
5,6,18,10,0,21,0.010143054440221462,2.9491620927174336,0.775915992898705
5,6,18,11,0,21,0.013934951101986816,2.9130180229229934,0.5848358347098481
5,6,18,12,0,21,0.018465732467385143,2.906505171984079,0.6785670488354911
5,6,18,13,0,21,0.008737762984737038,2.8546275375141974,0.6198766540537206
5,6,18,14,0,21,0.007094781824933983,2.832448844613034,0.785921347031219
5,6,18,15,0,21,0.005117586474905545,2.7643497891348785,0.676573476827395
5,6,18,16,0,21,0.0031366626867322263,3.0436563488630797,0.7113449525563446
5,6,18,17,0,21,0.003125391387778087,2.6971113596452616,0.9090187394804975
5,6,18,18,0,21,0.0032695133203772247,2.759552495021832,0.8306025378476002
3,11,18,0,0,6,0.007396744367243616,1.6989808237229884,
3,11,18,1,0,6,0.009808374707999177,1.676104239091802,0.5714754011608151
3,11,18,2,0,6,0.0033653279382753337,1.6367420276205646,0.913212828123742
3,11,18,3,0,6,0.0031825809418912507,1.7072784039394142,0.8157523675711842
3,11,18,4,0,6,0.0029066699744334196,1.7929289398619022,0.8434581666432092
3,11,18,5,0,6,0.0015712440492623857,1.4792964173714855,0.7095555518537926
3,11,19,6,0,25,0.02504070658441707,3.2179757382217975,0.6081971569938289
3,11,19,7,0,25,0.017418668603044005,3.249183715515541,0.6535014848500933
3,11,19,8,0,25,0.012595719741307581,2.993972285833838,0.5481613028003883
3,11,19,9,0,25,0.01720643503171547,3.063238808574977,0.7452579127184117
3,11,19,10,0,25,0.007383915446211528,3.0053699515284644,0.570491842881434
3,11,19,11,0,25,0.013321270082150245,3.0903059130036854,0.7040767414612388
